Compactness,Roundness,SF3,area,centroid-0,centroid-1,eccentricity,equivalent_diameter,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,solidity,grade
0.62921,0.568608,0.869722,33013,381.2903,353.355,0.890385,205.0206,84.29028,158.355,325.8382,148.3244,-1.5001,854.1636,0.87163,240
0.680858,0.569086,0.859765,33460,334.8256,349.7568,0.842191,206.404,93.82561,114.7568,303.1529,163.4536,-1.01854,859.5656,0.847475,240
0.660718,0.545019,0.781864,34205,299.64,318.8729,0.82961,208.6891,141.64,87.87285,315.8521,176.3537,0.073755,888.0631,0.799481,240
0.691307,0.580645,0.83103,38478,180.209,317.1847,0.8181,221.3407,108.209,114.1847,320.1773,184.1261,-0.81715,912.5483,0.848898,240
0.666995,0.554333,0.821928,34499,166.9175,324.6933,0.84085,209.5841,90.91748,150.6933,314.2212,170.0777,1.518934,884.3473,0.832846,240
0.695026,0.61892,0.867478,35480,339.3779,339.8515,0.830608,212.543,135.3779,151.8515,305.8058,170.2901,-0.80787,848.7494,0.864649,240
0.653081,0.557621,0.823983,34577,361.8899,340.5326,0.855607,209.8209,99.88993,158.5326,321.2784,166.302,-1.43523,882.7321,0.831878,240
0.658808,0.589997,0.82927,34627,352.5807,387.0758,0.852096,209.9725,103.5807,152.0758,318.7156,166.8114,-1.41659,858.791,0.836805,240
0.664371,0.582936,0.872573,31375,361.9992,348.7449,0.862623,199.8697,83.9992,134.7449,300.8405,152.1794,-1.31134,822.4062,0.875443,240
0.681928,0.555714,0.797203,33185,361.1242,373.7651,0.812241,205.554,88.12424,131.7651,301.4305,175.831,1.562608,866.2641,0.8321,240
0.693136,0.664092,0.918847,34704,354.973,395.3834,0.852413,210.2059,124.973,143.3834,303.268,158.5696,-0.94608,810.3646,0.903844,240
0.676796,0.591162,0.83192,31891,314.5548,389.861,0.834771,201.5065,88.55476,143.861,297.7361,163.9326,1.121773,823.3524,0.84114,240
0.709742,0.445908,0.817957,36063,355.4488,349.9132,0.787869,214.2821,155.4488,130.9132,301.9156,185.9327,-0.62306,1008.122,0.833981,240
0.658565,0.585961,0.85233,35271,166.0074,344.3442,0.860855,211.9161,94.00743,150.3442,321.7845,163.7401,1.145568,869.7199,0.84782,240
0.663307,0.589866,0.874317,34533,371.6424,356.9626,0.864156,209.6873,81.64237,143.9626,316.124,159.0809,1.554713,857.7199,0.874165,240
0.682339,0.647559,0.898073,32545,306.6427,310.142,0.855121,203.5622,128.6427,106.142,298.33,154.6628,0.351946,794.7077,0.901299,240
0.626857,0.505492,0.770118,31499,174.7932,309.6665,0.860028,200.2643,95.7932,140.6665,319.4734,163.0103,1.4564,884.9037,0.797908,240
0.693649,0.603897,0.851432,34802,255.2588,359.7936,0.825018,210.5025,85.25884,131.7936,303.471,171.4932,-1.4865,850.992,0.851717,240
0.640654,0.564424,0.843702,32305,349.0348,366.395,0.873696,202.8103,115.0348,124.395,316.5677,154.0012,1.191431,848.0803,0.85242,240
0.649139,0.626352,0.892237,31407,266.2557,306.2449,0.881451,199.9716,137.2557,79.24491,308.0565,145.4876,-0.00031,793.796,0.87864,240
0.659933,0.553455,0.83838,37731,166.5269,340.3531,0.85449,219.1817,90.52694,159.3531,332.1271,172.5294,1.536681,925.5778,0.849893,240
0.659817,0.571827,0.81458,34590,359.7447,321.2191,0.845195,209.8603,94.74469,149.2191,318.0584,169.9887,-1.51912,871.862,0.832371,240
0.712092,0.619944,0.865124,37346,318.7705,312.0885,0.810217,218.0606,136.7705,117.0885,306.2252,179.4877,-0.32665,870.0631,0.873713,240
0.703379,0.579084,0.83568,31777,373.6812,360.0216,0.805921,201.146,86.68122,125.0216,285.971,169.3015,-1.45018,830.4062,0.857864,240
0.64528,0.562467,0.85294,33335,218.8296,339.524,0.872745,206.0181,104.8296,134.524,319.2693,155.86,1.313292,862.992,0.846711,240
0.709655,0.651529,0.902898,37629,233.7802,367.1947,0.829996,218.8852,129.7802,144.1947,308.4391,172.0381,-1.00218,851.9209,0.896676,240
0.6561,0.618779,0.886777,29576,382.1452,376.9108,0.874276,194.055,102.1452,134.9108,295.7703,143.5756,-1.23717,775.0092,0.876846,240
0.694184,0.592012,0.858491,31418,335.713,338.5231,0.827596,200.0066,91.71297,107.5231,288.1175,161.7273,-0.97774,816.6367,0.852014,240
0.683131,0.59941,0.859499,35009,340.1727,328.8675,0.839763,211.1276,138.1727,113.8675,309.0588,167.8043,0.891712,856.7077,0.865381,240
0.660941,0.53828,0.766166,29901,213.7379,328.6516,0.821528,195.1183,87.73794,104.6516,295.2127,168.3208,-1.07204,835.4945,0.790488,240
0.691084,0.590067,0.826899,35023,249.2286,299.6762,0.816337,211.1698,120.2286,90.67621,305.5632,176.4858,-0.34301,863.6367,0.84964,240
0.651983,0.569184,0.824991,30288,312.6228,307.8069,0.857036,196.3769,102.6228,96.80689,301.1995,155.1949,-0.69464,817.7372,0.818749,240
0.691757,0.572903,0.808905,28850,367.2468,342.197,0.80625,191.6584,113.2468,143.197,277.0603,163.9019,-1.17065,795.4945,0.820815,240
0.666755,0.596113,0.851972,37777,255.4852,334.3143,0.853066,219.3152,132.4852,126.3143,328.9293,171.6364,0.465871,892.389,0.855651,240
0.695113,0.610048,0.847624,31318,239.9058,329.9807,0.821615,199.688,134.9058,96.98065,287.2741,163.7587,-0.18625,803.193,0.847486,240
0.700545,0.643437,0.880303,36329,296.9862,313.8162,0.830181,215.071,137.9862,86.81618,307.0052,171.1535,0.008657,842.3229,0.880639,240
0.677868,0.557435,0.803873,32007,220.6076,298.183,0.820522,201.8727,117.6076,92.18302,297.8051,170.2297,-0.4284,849.4356,0.820987,240
0.690239,0.60093,0.837676,30283,158.6331,326.3642,0.822509,196.3607,82.63306,133.3642,284.4821,161.7997,1.508661,795.7788,0.846367,240
0.671062,0.579917,0.841792,30272,261.1796,336.7666,0.844878,196.325,79.1796,132.7666,292.5586,156.5069,-1.52014,809.9209,0.84924,240
0.698138,0.466144,0.840984,35403,290.6314,327.6246,0.814933,212.3123,113.6314,96.62458,304.1121,176.2499,-0.5998,976.9331,0.862709,240
0.70517,0.439741,0.86655,35422,283.7384,349.3793,0.818964,212.3692,106.7384,141.3793,301.1601,172.8192,0.784338,1006.105,0.850407,240
0.66675,0.54583,0.84256,35131,316.8982,304.7351,0.849478,211.4951,128.8982,124.7351,317.203,167.3642,1.142012,899.3351,0.857816,240
0.667239,0.542312,0.814024,33529,302.9115,373.5648,0.837184,206.6167,95.91148,147.5648,309.6592,169.3594,0.967567,881.4356,0.82755,240
0.674853,0.597054,0.83076,35074,337.4315,379.887,0.836344,211.3235,152.4315,144.887,313.14,171.6648,-0.78139,859.193,0.847014,240
0.637018,0.508351,0.798248,36218,336.365,374.3778,0.861148,214.7421,86.36498,163.3778,337.1051,171.3688,1.467489,946.2052,0.830041,240
0.664825,0.583149,0.835397,37314,285.7743,336.7408,0.848572,217.9671,127.7743,121.7408,327.8564,173.4624,1.033858,896.7077,0.843693,240
0.667622,0.562529,0.817382,36848,275.3592,381.484,0.83824,216.6018,133.3592,147.484,324.4377,176.9161,-1.09791,907.2763,0.838636,240
0.731765,0.61527,0.859137,31836,313.7931,323.8292,0.782002,201.3327,127.7931,92.82925,275.133,171.4839,0.425645,806.3646,0.853512,240
0.61546,0.538061,0.789743,34631,249.4208,362.3711,0.877466,209.9847,157.4208,140.3711,341.1834,163.6445,-0.68442,899.3351,0.81525,240
0.686754,0.586722,0.842213,31899,334.5337,402.1733,0.8285,201.5318,140.5337,127.1733,293.4557,164.3322,-0.53065,826.5656,0.866326,240
0.670335,0.534542,0.787908,34996,340.8988,364.0593,0.821432,211.0883,98.89876,135.0593,314.8998,179.5894,1.478263,907.0336,0.821695,240
0.681392,0.529117,0.787575,31793,358.6154,346.9308,0.807751,201.1967,123.6154,150.9308,295.2732,174.0707,-0.87568,868.9504,0.814662,240
0.692326,0.582384,0.850454,36748,364.6713,335.3939,0.826048,216.3077,118.6713,158.3939,312.4361,176.0889,-1.2551,890.4651,0.85918,240
0.641904,0.471892,0.805847,30491,197.5819,306.8775,0.859394,197.0339,117.5819,116.8775,306.9521,156.949,1.138558,901.0925,0.824884,240
0.65776,0.598337,0.854326,33524,330.5705,379.2992,0.862287,206.6013,81.57055,139.2992,314.0984,159.0657,-1.48641,839.0925,0.853202,240
0.645758,0.549244,0.811981,30485,180.0367,325.1035,0.858052,197.0145,80.03671,145.1035,305.0901,156.6831,1.352774,835.1514,0.823808,240
0.656409,0.576663,0.825498,33822,337.6916,377.9077,0.852973,207.5175,158.6916,128.9077,316.1403,165.0112,-0.57026,858.5067,0.84034,240
0.663443,0.583988,0.856085,35247,353.4944,387.0132,0.8577,211.844,142.4944,142.0132,319.3098,164.1735,-0.93073,870.8915,0.855988,240
0.658107,0.609332,0.858412,29574,341.5336,336.3575,0.863387,194.0484,125.5336,98.35748,294.8584,148.7684,0.774585,780.9676,0.867654,240
0.703844,0.610832,0.839748,33397,312.8856,339.9915,0.807451,206.2096,134.8856,86.9915,292.9762,172.8368,0.017193,828.8915,0.848911,240
0.676142,0.546037,0.817117,32621,163.5023,324.5289,0.828838,203.7998,95.50231,135.5289,301.4157,168.6388,-1.44186,866.4478,0.828091,240
0.685461,0.606074,0.857475,33706,337.3373,285.5447,0.836509,207.1613,155.3373,89.54471,302.2219,165.6037,0.437778,835.9798,0.861099,240
0.688639,0.590469,0.877031,37049,370.8283,365.0993,0.841206,217.1917,86.82825,140.0993,315.3927,170.5375,1.565816,887.9626,0.878855,240
0.656002,0.580052,0.846089,32639,161.0653,338.2831,0.86099,203.856,83.06529,148.2831,310.7551,158.0567,1.503227,840.8915,0.860143,240
0.653578,0.602282,0.863293,33050,181.5191,342.2296,0.869002,205.1355,112.5191,143.2296,313.8653,155.3031,-1.21515,830.4062,0.863533,240
0.675709,0.56092,0.878475,33676,271.0085,371.2251,0.854322,207.0691,96.00846,146.2251,306.4471,159.2743,1.047,868.59,0.879177,240
0.683842,0.647766,0.887598,32864,224.6376,287.7659,0.849952,204.5574,135.6376,81.76591,299.1295,157.5995,-0.06972,798.4651,0.883916,240
0.652535,0.560897,0.847365,33626,180.3687,295.9638,0.864576,206.9153,125.3687,114.9638,317.0946,159.3405,0.951281,867.9626,0.83278,240
0.664357,0.584013,0.839152,32407,283.8536,353.3679,0.850502,203.1302,105.8536,155.3679,305.7546,160.8184,-1.3275,835.0509,0.854547,240
0.669784,0.517583,0.776271,34541,360.1371,345.5819,0.816104,209.7116,91.13714,140.5819,313.1033,180.944,-1.43247,915.7615,0.805715,240
0.658002,0.554369,0.806446,31878,248.6206,328.4129,0.843657,201.4655,123.6206,120.4129,306.1775,164.3814,1.132963,850.0631,0.817825,240
0.728232,0.613525,0.86377,33438,325.8082,319.5972,0.789335,206.3361,134.8082,89.59716,283.3383,173.959,0.129695,827.5778,0.860363,240
0.66464,0.630623,0.88618,33154,360.5097,336.4559,0.866899,205.458,76.50965,142.4559,309.1269,154.0946,-1.53305,812.8082,0.871007,240
0.645994,0.583105,0.836593,31901,355.8268,397.5656,0.866706,201.5381,81.82678,125.5656,311.9814,155.6222,-1.28241,829.1514,0.844254,240
0.681173,0.60372,0.879106,35088,326.1997,325.0993,0.849366,211.3656,92.1997,125.0993,310.2966,163.7761,-1.13675,854.6072,0.894554,240
0.677057,0.595532,0.849624,31842,287.5999,351.7287,0.84196,201.3517,81.59987,123.7287,297.3927,160.4551,-1.39947,819.6955,0.852097,240
0.691453,0.644914,0.908121,30396,311.6238,307.4967,0.850187,196.7267,97.6238,101.4967,284.5119,149.7899,-0.85163,769.595,0.905559,240
0.66819,0.582648,0.830478,33662,393.988,369.3042,0.84319,207.0261,83.988,141.3042,309.8313,166.57,1.475819,852.0631,0.833424,240
0.663225,0.524911,0.795759,30522,260.3331,360.4632,0.833337,197.134,138.3331,130.4632,297.2353,164.3013,-0.71493,854.8082,0.824228,240
0.675832,0.579212,0.840773,31818,231.6665,337.4176,0.839572,201.2758,106.6665,119.4176,297.8194,161.7899,1.220332,830.8499,0.844943,240
0.675706,0.556708,0.838127,31571,281.5321,338.1365,0.838592,200.493,94.53207,106.1365,296.7165,161.6393,-0.91358,844.1808,0.805855,240
0.650073,0.563163,0.803063,31925,365.8616,399.1319,0.850342,201.6139,118.8616,151.1319,310.1403,163.205,-1.21785,844.0214,0.820041,240
0.682964,0.57973,0.845125,29582,180.8322,328.3501,0.833899,194.0747,91.83223,144.3501,284.1655,156.8358,0.902821,800.7666,0.841402,240
0.683834,0.605281,0.847351,35995,286.8255,375.6904,0.833929,214.08,134.8255,151.6904,313.0584,172.768,-0.81223,864.4651,0.853407,240
0.652803,0.580388,0.878984,35023,207.479,333.0754,0.874612,211.1698,108.479,134.0754,323.4815,156.8314,1.300233,870.8082,0.884241,240
0.684285,0.580231,0.856233,30023,380.1198,320.5987,0.837219,195.5159,84.11984,136.5987,285.723,156.2526,-1.47624,806.3646,0.874669,240
0.666723,0.612636,0.856784,36264,308.1694,380.0619,0.854881,214.8785,103.1694,149.0619,322.2903,167.2119,0.88561,862.4651,0.868412,240
0.637158,0.556599,0.81954,34272,336.2228,370.3566,0.868686,208.8934,153.2228,140.3566,327.852,162.4058,-0.78991,879.6367,0.843743,240
0.667415,0.538381,0.829822,33644,244.1203,331.8366,0.843714,206.9707,86.12026,154.8366,310.108,166.4638,1.266602,886.1636,0.84306,240
0.667611,0.636985,0.900413,33284,285.4459,342.5841,0.868893,205.8604,126.4459,143.5841,308.3537,152.6352,-0.7914,810.3229,0.889614,240
0.69008,0.615613,0.862489,36870,185.7003,338.1749,0.833754,216.6664,102.7003,143.1749,313.9728,173.3555,0.912566,867.5361,0.86649,240
0.689126,0.620968,0.86885,32635,206.9425,313.9201,0.837408,203.8435,110.9425,95.92012,295.7999,161.678,-0.60181,812.6661,0.879128,240
0.705639,0.586054,0.849249,36926,187.7748,337.8812,0.810084,216.8309,98.77482,156.8812,307.2829,180.1643,1.015039,889.8204,0.860124,240
0.665292,0.443385,0.838367,31284,277.2498,332.0773,0.849277,199.5796,106.2498,99.07732,299.9879,158.3778,-0.70087,941.6194,0.839861,240
0.706996,0.584746,0.884728,30912,304.7461,336.7768,0.825113,198.3895,93.74612,119.7768,280.6092,158.5351,1.449764,815.0509,0.877359,240
0.664435,0.59082,0.837159,34304,353.053,386.1414,0.849649,208.9909,127.053,152.1414,314.5392,165.8716,-1.04588,854.1808,0.844739,240
0.653457,0.537347,0.774729,35120,353.365,392.9407,0.834394,211.462,143.365,157.9407,323.6052,178.3608,-0.94899,906.2641,0.801534,240
0.707175,0.56352,0.82633,36534,310.3826,301.6861,0.796072,215.6769,141.3826,91.6861,304.984,184.5767,-0.03433,902.6072,0.843897,240
0.691829,0.571941,0.818157,33863,297.4829,346.8794,0.811029,207.6432,106.4829,142.8794,300.1367,175.5819,0.709315,862.5656,0.837198,240
0.696367,0.614905,0.871694,35743,380.7312,318.6732,0.830979,213.3293,103.7312,109.6732,306.346,170.4216,-0.86403,854.6661,0.882347,240
0.675784,0.626639,0.867286,35914,164.42,345.0831,0.850134,213.839,90.41998,160.0831,316.4312,166.6219,1.288942,848.6488,0.782304,240
0.692824,0.516324,0.841346,34815,320.3743,368.5505,0.821283,210.5418,138.3743,145.5505,303.8891,173.3752,-0.74368,920.5067,0.854943,240
0.668741,0.54891,0.814134,31797,193.7416,353.0309,0.835616,201.2093,84.74158,124.0309,300.8778,165.2762,-1.3145,853.193,0.834436,240
0.662765,0.594298,0.837105,35881,283.0875,319.6523,0.851266,213.7407,149.0875,89.65227,322.4986,169.226,0.165175,871.0336,0.840718,240
0.656822,0.555863,0.793326,31314,180.5134,303.8699,0.839211,199.6753,92.51344,113.8699,304.0021,165.318,-1.06623,841.3768,0.810341,240
0.682829,0.530011,0.818851,36706,331.6517,343.5542,0.822059,216.184,135.6517,114.5542,316.6004,180.273,0.806047,932.8915,0.833735,240
0.632447,0.575513,0.85356,31934,137.3527,332.7952,0.883404,201.6423,78.35266,150.7952,318.829,149.4071,-1.47867,835.0336,0.863758,240
0.684164,0.608177,0.841897,32216,316.8443,374.1519,0.831194,202.5307,90.84427,149.1519,296.0266,164.5857,1.054014,815.8793,0.859368,240
0.642655,0.542339,0.916233,30599,256.5977,364.1096,0.892643,197.3825,78.59767,150.1096,307.1363,138.446,1.291676,842.0214,0.893167,240
0.664946,0.562701,0.833371,36339,346.8987,375.3066,0.847647,215.1006,149.8987,142.3066,323.4857,171.6287,-0.7861,900.8499,0.852568,240
0.685649,0.53988,0.811755,31185,169.7573,321.8341,0.815232,199.2636,86.75729,121.8341,290.6202,168.308,-1.33148,851.9798,0.845855,240
0.700821,0.57033,0.830454,33950,280.2901,379.255,0.806361,207.9098,89.29007,156.255,296.666,175.4554,1.276751,864.8915,0.841993,240
0.682231,0.619462,0.879198,34664,356.682,357.3474,0.848378,210.0847,119.682,120.3474,307.9379,163.0193,1.034757,838.5656,0.868228,240
0.653742,0.590241,0.836296,32015,171.6836,328.7612,0.859559,201.8979,86.68355,152.7612,308.8343,157.8258,1.105313,825.595,0.833398,240
0.650418,0.557769,0.824252,35163,320.3511,383.9004,0.858242,211.5914,84.35111,142.9004,325.3161,166.967,-1.48154,890.0631,0.826801,240
0.725887,0.63769,0.868824,37551,325.2184,423.3169,0.79511,218.6582,150.2184,136.3169,301.2291,182.685,-0.5111,860.2224,0.853529,240
0.646603,0.499171,0.766414,30650,249.295,344.0805,0.838097,197.5469,86.29501,153.0805,305.515,166.6651,1.129548,878.4062,0.785938,240
0.698767,0.507854,0.808341,34589,320.8507,364.3915,0.796949,209.8573,96.85073,141.3915,300.325,181.4103,1.125531,925.1341,0.836352,240
0.688345,0.603493,0.848554,34377,359.716,320.7997,0.829582,209.2132,88.716,141.7997,303.9364,169.7133,-1.52339,846.0631,0.850284,240
0.666987,0.530654,0.784229,27645,269.1507,337.5883,0.82353,187.6132,121.1507,139.5883,281.2847,159.5651,-0.99005,809.1097,0.804148,240
0.722216,0.63764,0.876356,34525,336.8989,281.0783,0.803587,209.6631,147.8989,93.07832,290.3053,172.7859,0.525353,824.8671,0.880111,240
0.68048,0.622777,0.880256,35907,348.9784,387.4714,0.850457,213.8182,123.9784,160.4714,314.2166,165.2918,-0.93299,851.193,0.88406,240
0.696162,0.604474,0.850726,34018,218.1684,294.5718,0.821866,208.1179,142.1684,91.57176,298.9502,170.3062,0.369161,840.9504,0.846788,240
0.668507,0.557935,0.824891,32813,192.222,330.5454,0.840526,204.3987,88.22195,141.5454,305.7538,165.6485,-1.48956,859.6783,0.840475,240
0.69955,0.657044,0.899043,31137,310.6622,320.7709,0.838875,199.1102,109.6622,90.77088,284.626,154.9287,-0.57579,771.6955,0.904015,240
0.673909,0.611603,0.87559,32351,190.8513,348.3543,0.854966,202.9546,80.85126,134.3543,301.1601,156.2068,-1.53796,815.2935,0.859279,240
0.622944,0.527325,0.87278,29655,246.734,353.7356,0.895717,194.314,77.73401,132.7356,311.9287,138.6909,-1.25159,840.6488,0.871975,240
0.666679,0.539404,0.79104,30321,335.0672,329.2407,0.827226,196.4838,152.0672,85.24066,294.7202,165.5943,0.319038,840.4651,0.807698,240
0.642459,0.564906,0.832254,31883,357.7,363.0123,0.868353,201.4813,83.7,128.0123,313.6096,155.5336,-1.24111,842.1636,0.849805,240
0.684086,0.559378,0.830602,34259,232.8444,360.8087,0.826174,208.8538,113.8444,147.8087,305.3033,172.0126,-1.24104,877.2824,0.85088,240
0.620655,0.540907,0.82057,29718,319.7866,343.42,0.882961,194.5203,95.78663,151.42,313.4112,147.1295,-1.36434,830.9087,0.813991,240
0.698506,0.531862,0.800101,31788,309.2919,336.4694,0.792546,201.1809,89.29187,145.4694,288.0158,175.6354,1.326409,866.6367,0.810278,240
0.644466,0.565772,0.837079,34925,257.793,370.9921,0.868223,210.8741,91.79304,149.9921,327.2074,162.3517,1.154273,880.7494,0.851144,240
0.703453,0.573028,0.82667,32335,349.2038,369.7773,0.801047,202.9044,135.2038,134.7773,288.4407,172.661,-0.78679,842.0803,0.861486,240
0.703686,0.547017,0.806534,30241,345.0449,367.932,0.789343,196.2245,142.0449,132.932,278.8524,171.2022,-0.64702,833.4945,0.805846,240
0.640356,0.596887,0.867917,31690,159.1741,321.2869,0.881352,200.8705,75.17406,134.2869,313.6857,148.2039,-1.38187,816.8082,0.869362,240
0.680891,0.576676,0.838297,34596,354.1923,383.5869,0.833154,209.8785,136.1923,141.5869,308.241,170.4698,-0.99122,868.2641,0.849378,240
0.687456,0.596498,0.832962,31349,304.6358,377.7948,0.823464,199.7869,143.6358,120.7948,290.6175,164.8872,-0.50603,812.6661,0.848095,240
0.715958,0.69017,0.916974,32541,176.0892,320.1061,0.829162,203.5497,104.0892,126.1061,284.304,158.9282,0.686542,769.7372,0.929504,240
0.715217,0.64913,0.912727,35902,332.9121,374.4056,0.82819,213.8033,88.91207,131.4056,298.9348,167.5372,-1.38614,833.6783,0.892019,240
0.670297,0.551151,0.790801,34135,234.759,290.4829,0.822921,208.4755,148.759,92.48288,311.0195,176.7077,0.347825,882.2052,0.812081,240
0.708531,0.513072,0.83049,32285,405.1591,343.4911,0.796619,202.7475,98.15915,107.4911,286.1518,172.9736,-0.9515,889.2346,0.829181,240
0.679647,0.586585,0.863708,32140,165.2114,347.1976,0.844972,202.2917,85.21136,125.1976,297.6425,159.1821,-1.2175,829.7788,0.871924,240
0.728445,0.474619,0.868752,34532,262.8269,323.1374,0.791786,209.6843,127.8269,107.1374,287.8518,175.8195,0.201621,956.188,0.867333,240
0.662409,0.416364,0.793163,31750,352.4465,326.3832,0.833042,201.0606,119.4465,114.3832,303.5293,167.9155,1.007187,978.9037,0.825576,240
0.635922,0.57233,0.834252,29091,370.5956,297.2134,0.874657,192.4573,142.5956,95.21336,302.6429,146.7037,0.739326,799.2102,0.844907,240
0.672815,0.638401,0.880801,32101,343.248,280.4535,0.857826,202.1689,148.248,88.45347,300.4822,154.4301,0.478445,794.9087,0.881871,240
0.659655,0.625069,0.886137,35177,389.1577,333.9215,0.871127,211.6335,82.15769,145.9215,320.8245,157.5434,-1.44057,840.9504,0.877363,240
0.648989,0.567242,0.813766,33695,170.241,337.0148,0.855637,207.1275,92.24104,120.0148,319.1543,165.1868,-1.06479,863.9798,0.833024,240
0.648219,0.547455,0.789268,30393,283.9425,300.0953,0.846508,196.717,152.9425,84.09525,303.473,161.5619,0.410618,835.2519,0.815044,240
0.658248,0.548129,0.804823,32306,363.6273,335.8518,0.84271,202.8134,117.6273,125.8518,308.1108,165.8769,1.24795,860.6072,0.818661,240
0.685131,0.620535,0.869163,33269,288.285,373.6517,0.841623,205.814,95.28501,143.6517,300.4009,162.2361,0.958764,820.8082,0.862517,240
0.667228,0.536062,0.804103,31355,261.8406,298.1822,0.832748,199.806,126.8406,118.1822,299.4568,165.7949,1.078738,857.3351,0.82316,240
0.693758,0.50333,0.77714,33569,162.741,332.7529,0.785136,206.7399,93.74098,152.7529,298,184.5582,1.167429,915.4773,0.804761,240
0.647917,0.619101,0.8881,29227,351.0043,361.4395,0.881229,192.9066,79.00428,120.4395,297.7337,140.7358,-1.20942,770.2224,0.883471,240
0.688894,0.627678,0.874156,29967,187.6873,322.4206,0.8398,195.3335,96.68729,137.4206,283.5463,153.936,0.74796,774.5656,0.885367,240
0.658272,0.612064,0.869352,29933,364.4141,335.8509,0.866923,195.2226,84.41409,146.8509,296.5683,147.8223,-1.45688,783.9382,0.868177,240
0.638914,0.57383,0.860008,35603,358.7068,379.1958,0.880169,212.9111,114.7068,159.1958,333.239,158.1752,-1.21726,882.992,0.855821,240
0.701748,0.585196,0.843381,32784,342.3764,305.4844,0.811826,204.3083,138.3764,97.48444,291.142,169.9978,0.73185,839.0448,0.856471,240
0.676503,0.581577,0.861661,34574,295.7198,338.5521,0.847288,209.8118,100.7198,111.5521,310.1415,164.7264,-0.84777,864.3229,0.863918,240
0.648859,0.51878,0.776997,33408,389.9189,320.3173,0.840473,206.2435,90.91894,124.3173,317.8558,172.231,-1.18244,899.5778,0.808812,240
0.691113,0.603422,0.851089,32175,359.289,374.6532,0.827676,202.4018,121.289,133.6532,292.8637,164.3571,-1.07225,818.5656,0.842013,240
0.657019,0.593996,0.866154,33308,188.5966,340.642,0.866959,205.9346,93.59658,145.642,313.4379,156.2111,-1.38756,839.4356,0.866651,240
0.691159,0.597442,0.851068,33024,174.9991,324.9418,0.827615,205.0548,108.9991,146.9418,296.6823,166.5268,-1.3028,833.4356,0.854902,240
0.646879,0.552187,0.834086,33966,224.7843,362.4485,0.865048,207.9588,83.78431,154.4485,321.4803,161.2832,1.425974,879.193,0.845388,240
0.663611,0.579756,0.833397,35495,302.5595,392.2835,0.848987,212.588,93.55946,147.2835,320.3504,169.2778,1.233354,877.1341,0.842771,240
0.714691,0.610737,0.85194,34811,171.0901,333.0558,0.800335,210.5297,96.09012,144.0558,294.5744,176.6131,0.961803,846.3229,0.868321,240
0.706885,0.614058,0.852256,36253,314.306,348.8639,0.810086,214.8459,143.306,100.8639,303.9331,178.1992,-0.10795,861.3351,0.851169,240
0.668279,0.549766,0.813474,31306,178.1528,314.5948,0.835823,199.6498,102.1528,144.5948,298.7522,164.0147,-1.28015,845.9209,0.831236,240
0.671076,0.531139,0.816079,26555,362.8271,343.801,0.833952,183.8773,79.82711,121.801,274.0038,151.2056,1.554188,792.6367,0.827387,240
0.607116,0.458976,0.758278,28631,154.1304,334.3778,0.87391,190.9296,75.13038,134.3778,314.4862,152.868,1.492121,885.3768,0.764513,240
0.645682,0.628513,0.901084,33150,161.1679,346.7305,0.88653,205.4456,83.16787,149.7305,318.184,147.2143,1.249062,814.1219,0.893676,240
0.691662,0.598834,0.863499,30877,172.6265,331.2143,0.832503,198.2771,80.62652,132.2143,286.6677,158.8198,1.570048,804.9504,0.859964,240
0.654142,0.567714,0.815097,35388,305.1032,323.8942,0.851121,212.2673,101.1032,108.8942,324.4975,170.3514,-0.87966,885.0509,0.843194,240
0.669359,0.594726,0.834507,31214,167.1204,342.863,0.84365,199.3562,84.12039,135.863,297.8315,159.9039,1.358693,812.1219,0.849268,240
0.683784,0.600424,0.846312,35758,261.6806,358.4536,0.833534,213.3741,102.6806,140.4536,312.0491,172.3972,0.946018,865.0925,0.85047,240
0.665329,0.57926,0.846505,32249,293.7375,331.466,0.852376,202.6344,82.73751,134.466,304.5629,159.2647,-1.4034,836.4234,0.856092,240
0.638515,0.59929,0.891604,30950,220.6209,349.3547,0.889329,198.5114,77.62087,126.3547,310.8953,142.1624,-1.2751,805.595,0.875233,240
0.720646,0.622052,0.877121,37334,263.6201,326.4277,0.805875,218.0255,139.6201,112.4277,302.5418,179.1307,-0.33571,868.4478,0.881663,240
0.684694,0.579235,0.830171,36757,345.5733,350.912,0.825289,216.3342,141.5733,151.912,315.9574,178.4243,-0.79511,892.992,0.853643,240
0.721529,0.539014,0.852939,32226,262.1872,304.2729,0.792121,202.5621,133.1872,94.27289,280.7403,171.3537,0.391712,866.7788,0.848879,240
0.667401,0.489336,0.724485,30737,194.6941,337.6977,0.788671,197.8271,125.6941,140.6977,296.4141,182.2399,-1.21211,888.4478,0.764659,240
0.671324,0.574724,0.812145,37531,278.3024,298.5031,0.831903,218.6,160.3024,101.5031,325.6251,180.6961,0.57127,905.8793,0.83013,240
0.70207,0.60431,0.850549,31341,270.3208,308.5014,0.814964,199.7614,130.3208,86.50139,284.5319,164.8894,-0.10795,807.2935,0.861561,240
0.733602,0.650977,0.879988,34656,311.1312,307.3314,0.791192,210.0604,127.1312,94.33143,286.341,175.1169,-0.27496,817.9209,0.880734,240
0.670676,0.548133,0.781817,30338,205.3086,343.8999,0.817918,196.5389,89.30862,141.8999,293.046,168.5994,1.001149,833.9798,0.800602,240
